Country Name,Country Code,Series Name,Series Code,2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Cyprus,CYP,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-3.74116387276707,-5.52358779333744,-9.70521766643821,-5.5665991993294,-6.97567030730339,-9.70178364214433,-8.15906957648769,..
Cyprus,CYP,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..
Cyprus,CYP,"Population, total",SP.POP.TOTL,1270737,1286671,1302247,1317309,1331370,1344976,1358282,..
Czechia,CZE,GDP per capita (current US$),NY.GDP.PCAP.CD,23705.9329811299,24062.7190013343,23472.8915454417,27696.4619527544,28282.2236715857,31761.5944102491,31823.3078290564,..
Czechia,CZE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.83030588267866,3.56577658128261,-5.30487955463876,4.02901832055149,2.8471706583814,0.0475803308973752,1.23308611983484,..
Czechia,CZE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.14949494949492,2.84787595918041,3.1612952849781,3.83984491500146,15.100165146837,10.6612601372427,2.43531202435314,..
Czechia,CZE,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,0.451859774047593,0.356195094422181,1.7852008079583,-2.04624111898244,-4.52048439437013,-0.125406557037842,1.74244358000018,..
Czechia,CZE,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..
Czechia,CZE,"Population, total",SP.POP.TOTL,10629928,10671870,10697858,10505772,10672118,10864042,10905028,..
Denmark,DNK,GDP per capita (current US$),NY.GDP.PCAP.CD,61324.7665045565,59404.2663247723,60985.4885601514,69340.7334922138,67781.0940939514,68043.5466971243,71026.4832271897,..
Denmark,DNK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.8600074900921,1.71140093932736,-1.78010601831291,6.50025445756295,0.443832614908331,0.604587766175584,3.47783593140312,..
Denmark,DNK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.813609467455631,0.75813157251162,0.420711974110024,1.85304543989689,7.69656699889259,3.30517811237605,1.37220049768925,..
Denmark,DNK,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,6.32147869586373,7.51157692205496,7.31174171634934,8.60686861056622,11.1530363234679,11.0099443611464,12.1952284849278,..
Denmark,DNK,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..
Denmark,DNK,"Population, total",SP.POP.TOTL,5793636,5814422,5831404,5856733,5903037,5946952,5976992,..
Djibouti,DJI,GDP per capita (current US$),NY.GDP.PCAP.CD,2718.08338799203,2837.16902340932,2844.88810647853,3025.91126413549,3133.25779772463,3381.29779710722,3552.72335079222,..
Djibouti,DJI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.77433934943193,5.54508081154978,1.2021151728969,4.40715667561153,5.16653702854374,6.80733529403308,6.98048467276334,..
Djibouti,DJI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.138836400011405,3.31763203299602,1.77900535643955,1.18086783934059,5.17222088647605,1.44905087029085,2.1120116728497,..
Djibouti,DJI,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,14.711779905443,18.2584391861665,11.6521171854969,-6.63481531701169,18.418217152052,18.5034837806032,14.6941756648345,..
Djibouti,DJI,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,83.7652176445944,85.2277738046756,95.2325058529055,96.2217659599007,87.3175079251638,85.2908177323727,83.8288747209446,..
Djibouti,DJI,"Population, total",SP.POP.TOTL,1071882,1088709,1105188,1121248,1137096,1152944,1168722,..
Dominica,DMA,GDP per capita (current US$),NY.GDP.PCAP.CD,9215.3085405645,9491.14995962374,7827.74842680426,8376.40414141113,9323.66089490562,9912.96212766668,10405.2787777582,..
Dominica,DMA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.964010610466,3.94809757938053,-15.7064024545862,5.37983838954712,10.3968076616121,3.65221012208734,2.052738472526,..
Dominica,DMA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.989191119189889,1.50462353858141,1.22026442242476,2.22891330700343,2.88490226829353,5.08677483158111,2.56921890367725,..
Dominica,DMA,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-41.1963949394605,-36.1951486634089,-35.2351867100794,-33.0604505678153,-26.5615606888312,-40.3731052052085,-37.8042228948697,..
Dominica,DMA,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,80.2709953942802,72.5011521232773,89.4556387167,90.5167936997936,95.7270653249712,89.8840329836928,82.3567303337689,..
Dominica,DMA,"Population, total",SP.POP.TOTL,68174,67880,67573,67202,66826,66510,66205,..
Dominican Republic,DOM,GDP per capita (current US$),NY.GDP.PCAP.CD,7882.98221584944,8183.01623600375,7135.22273255899,8527.0754858205,10104.2449349081,10630.431743829,10875.6618443092,..
Dominican Republic,DOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.09751640210159,4.8940301149584,-7.92905234231061,14.0124289062207,5.23795652902595,2.19229848237939,4.95352204492849,..
Dominican Republic,DOM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.56443426013507,1.81060377042959,3.78103179915516,8.24300347981809,8.81109209279587,4.78561281021135,3.30223338951227,..
Dominican Republic,DOM,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-1.55480224260577,-1.33253119353171,-1.69224227999815,-2.83108026347322,-5.77107013816738,-3.66805408423949,-3.35301311831687,..
Dominican Republic,DOM,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,39.1917519544561,41.2514854465295,54.2810818873655,48.6848766873936,44.2344938860299,45.373867511305,45.3336943010045,..
Dominican Republic,DOM,"Population, total",SP.POP.TOTL,10782053,10894043,11008300,11123476,11230734,11331265,11427557,..
Early-demographic dividend,EAR,GDP per capita (current US$),NY.GDP.PCAP.CD,3463.50882263374,3483.31545469615,3187.03781234801,3698.98363187847,4043.82776331568,4252.59733415786,4450.18711937385,..
Early-demographic dividend,EAR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.60797948282926,2.26986665615696,-4.30295004163713,7.50999857340678,6.0211900577017,4.59507205032625,3.66894359356229,..
Early-demographic dividend,EAR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..
Early-demographic dividend,EAR,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..,..,..,..,..,..,..,..
Early-demographic dividend,EAR,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..
Early-demographic dividend,EAR,"Population, total",SP.POP.TOTL,3314245247,3355014793,3396051187,3432026092,3470644834,3511607650,3552278604,..
East Asia & Pacific,EAS,GDP per capita (current US$),NY.GDP.PCAP.CD,11438.8584591418,11622.8915284736,11639.4853357389,13336.4841670883,13139.2109813612,13176.1786055635,13405.735673015,..
East Asia & Pacific,EAS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.79489718189352,4.04297018230737,-0.0574924656287692,6.34482611371077,2.9996184966993,4.20566738267351,3.79010550023051,..
East Asia & Pacific,EAS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,"Population, total",SP.POP.TOTL,2347576325,2359762190,2369420882,2375117716,2379617118,2384441485,2388319494,..
East Asia & Pacific (excluding high income),EAP,GDP per capita (current US$),NY.GDP.PCAP.CD,8045.94630458507,8286.3981179292,8391.27634645494,9974.57829690175,10106.9935977814,10125.9095208645,10396.7957405051,..
East Asia & Pacific (excluding high income),EAP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.53713724894706,5.88586101772283,1.34522560098827,7.71979646853711,3.54811147025214,5.25527986417276,4.96144388249688,..
East Asia & Pacific (excluding high income),EAP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,17.0410818985346,17.5706339670945,18.8734873438201,17.9085033158411,16.7146978677594,16.2427602581296,15.7371330576401,..
East Asia & Pacific (excluding high income),EAP,"Population, total",SP.POP.TOTL,2100698838,2112289891,2121866294,2128553744,2133560408,2137527754,2141122258,..
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (current US$),NY.GDP.PCAP.CD,8136.37041895137,8379.36503263574,8485.32855185979,10086.4176067356,10220.4774431567,10239.8162178816,10513.9529323033,..
East Asia & Pacific (IDA & IBRD countries),TEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.53695468640674,5.88576805304417,1.34509522212092,7.71948799394286,3.54808390633288,5.25522126120327,4.96151507087535,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Population, total",SP.POP.TOTL,2074796982,2086281644,2095759417,2102350702,2107261123,2111139152,2114653077,..
Ecuador,ECU,GDP per capita (current US$),NY.GDP.PCAP.CD,6303.91886658338,6205.05765246766,5463.64515348598,6061.32350181711,6515.58528418336,6737.84748379638,6874.705739766,..
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.04429460679607,0.1654044646003,-9.24509619165865,9.42189269033631,5.86842354862311,1.98823813984235,-2.00125476341026,..
Ecuador,ECU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.224103246005552,0.266012515466155,-0.338872392562139,0.133251386096389,3.46616972213076,2.21568764237058,1.54732515615369,..
Ecuador,ECU,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-1.53316537401825,-0.50646136827611,2.09333990710764,2.83894276659215,1.95357076129177,1.98482342027775,5.65042910612946,..
Ecuador,ECU,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,42.9910183543729,49.6566686043124,60.9453501649796,55.1142076977331,53.1297474306529,52.1063435637108,49.7486298154549,..
Ecuador,ECU,"Population, total",SP.POP.TOTL,17049547,17340021,17546065,17682454,17823897,17980083,18135478,..
"Egypt, Arab Rep.",EGY,GDP per capita (current US$),NY.GDP.PCAP.CD,2484.70315630508,2962.98892023003,3511.11381026379,3827.35415374308,4233.30783744856,3456.78968456253,3338.47371395895,..
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.3311086189448,5.55209307156956,3.55016483786838,3.29064601202211,6.58784560886967,3.76028052279247,2.3991692678251,..
"Egypt, Arab Rep.",EGY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,14.4014657807421,9.15279959324803,5.04493288977538,5.21404940513042,13.8956609775177,33.8847763115546,28.2705899322082,..
"Egypt, Arab Rep.",EGY,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-2.93164483711978,-3.20758543154937,-3.70903990583373,-4.38240299812,-2.2100904275198,-3.17338760075615,-5.68596233493642,..
"Egypt, Arab Rep.",EGY,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,38.8036123837843,37.3486377137165,35.5843178235706,35.4130599251787,35.3832819125992,44.4212432479616,41.9820138564051,..
"Egypt, Arab Rep.",EGY,"Population, total",SP.POP.TOTL,105682094,107553158,109315124,110957008,112618250,114535772,116538258,..
El Salvador,SLV,GDP per capita (current US$),NY.GDP.PCAP.CD,4183.54620971358,4320.11671534627,3997.19279583709,4642.60743101342,5074.60210221806,5365.44491399171,5579.65969165029,..
El Salvador,SLV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.4124442237792,2.43747159065784,-7.893101359867,11.9047617015957,2.95461516549889,3.5391566928735,2.60202016121069,..
El Salvador,SLV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.09033000581892,0.0753241350024612,-0.371590212324095,3.46692585313082,7.19861615609867,4.04554694222477,0.853782292567288,..
El Salvador,SLV,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-3.30179306522223,-0.421693578525018,1.11030429654712,-4.30553038660689,-6.7264305139644,-1.08652281339801,-1.78863112269138,..
El Salvador,SLV,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,67.9677797506065,68.0055117047585,78.5146265012445,74.3625867555421,70.8097768378782,72.0850222295654,75.3936981274716,..
El Salvador,SLV,"Population, total",SP.POP.TOTL,6219807,6222318,6234673,6255782,6280319,6309624,6338193,..
Equatorial Guinea,GNQ,GDP per capita (current US$),NY.GDP.PCAP.CD,8102.47084834031,6804.14923073888,5764.05502912947,6945.63069794539,7589.29964909381,6677.793435386,6745.40013244916,..
Equatorial Guinea,GNQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-6.23654406734575,-5.48182537893445,-4.79108083383294,0.860269956382069,3.22350831658598,-5.08930872071532,0.907248245986736,..
Equatorial Guinea,GNQ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.06007410662171,1.53027528964189,4.76669523944228,-0.0971007664640198,4.78671704710803,2.85949506037322,2.92140227309103,..
Equatorial Guinea,GNQ,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,"Population, total",SP.POP.TOTL,1616422,1670177,1716468,1758786,1803545,1847549,1892516,..
Eritrea,ERI,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..
Eritrea,ERI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..
Eritrea,ERI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..
Eritrea,ERI,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..,..,..,..,..,..,..,..
Eritrea,ERI,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..
Eritrea,ERI,"Population, total",SP.POP.TOTL,3192760,3240194,3291271,3350183,3409447,3470390,3535603,..
Estonia,EST,GDP per capita (current US$),NY.GDP.PCAP.CD,23618.1361254581,24021.2501413306,23933.9939421065,27951.1659277744,28340.3826549406,30264.0064885057,31428.3547816104,..
Estonia,EST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.69969756161726,3.72664943466884,-2.88380751483778,8.25488044580031,-1.22616966587796,-2.74421914571231,-0.0900428648493801,..
Estonia,EST,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.43632688420446,2.27725931243522,-0.444531097679829,4.65316673847472,19.3982634080616,9.15922507983982,3.5194118998392,..
Estonia,EST,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,0.56376163135316,2.00905944057614,-2.7306242700292,-3.78107390163543,-3.11354022792262,-1.25901453576846,-1.25778430854441,..
Estonia,EST,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..
Estonia,EST,"Population, total",SP.POP.TOTL,1321977,1326898,1329522,1330932,1348840,1370286,1372341,..
Eswatini,SWZ,GDP per capita (current US$),NY.GDP.PCAP.CD,3972.65450620357,3913.14577547336,3466.56936278145,3984.00229174306,3894.1620089869,3755.52111232464,3909.55892378182,..
Eswatini,SWZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.0653956557843571,6.43186888691574,-2.95183453409287,4.23621913615419,0.386070835562705,3.53257662836211,2.97391075973985,..
Eswatini,SWZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.81506167461513,2.59801620311077,..,..,..,..,..,..
Eswatini,SWZ,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,1.30781570062784,3.81510661336771,6.55291656984155,2.60694672482631,-2.96992116038182,2.1357603698575,1.6121572847945,..
Eswatini,SWZ,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,17.7234455671085,20.1691133934728,25.6454974655845,26.6554744640975,28.5949516963393,28.5901780121957,27.7538826674716,..
Eswatini,SWZ,"Population, total",SP.POP.TOTL,1168929,1179874,1192729,1206593,1218917,1230506,1242822,..
Ethiopia,ETH,GDP per capita (current US$),NY.GDP.PCAP.CD,739.702022272086,793.473247210264,829.790982547947,893.00983544905,982.103161506992,1055.81091592527,1133.88279681719,..
Ethiopia,ETH,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.81614778557282,8.36408573314054,6.05953089054807,5.64153069257077,5.32175988403378,6.59424599357075,7.61277447511073,..
Ethiopia,ETH,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,13.8330356586661,15.8096321719344,20.3563468559061,26.8395221557722,33.8898797100898,30.2188278135278,21.037746057771,..
Ethiopia,ETH,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-5.53324917435327,-5.47194445075559,-2.75526110015443,-4.13241831245632,-4.19066632559079,-3.52359702028074,-2.53176480494864,..
Ethiopia,ETH,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,35.572601682596,31.8677861051946,30.2340278652052,28.9101982304795,24.2638688064282,..,..,..
Ethiopia,ETH,"Population, total",SP.POP.TOTL,112664152,115737383,118917671,122138588,125384287,128691692,132059767,..
Euro area,EMU,GDP per capita (current US$),NY.GDP.PCAP.CD,40107.5362854643,39220.5136743355,38236.5543048506,42984.5697414154,41608.7123275598,45330.1093015768,46945.4188234427,..
Euro area,EMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.77991130879937,1.62263181033828,-6.05674425052126,6.43713755486188,3.6592192433758,0.473405522226571,0.911910157337687,..
Euro area,EMU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..
Euro area,EMU,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..,..,..,..,..,..,..,..
Euro area,EMU,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..
Euro area,EMU,"Population, total",SP.POP.TOTL,345864630,346496601,346986142,347207191,348200155,349762722,351161936,..
Europe & Central Asia,ECS,GDP per capita (current US$),NY.GDP.PCAP.CD,25408.6379771601,25020.8648271756,24167.3551199699,27664.8914080918,27913.5882331645,29988.9022903108,31555.5207890657,..
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.1590240838548,1.82337861520314,-5.38089471565053,6.79965905280591,3.39087777130356,1.04637480733759,1.56624845618092,..
Europe & Central Asia,ECS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,"Population, total",SP.POP.TOTL,918689254,921932163,923664467,924381062,924234471,924773523,928263208,..
Europe & Central Asia (excluding high income),ECA,GDP per capita (current US$),NY.GDP.PCAP.CD,5996.28775888893,6069.27407282315,5776.19343817718,6673.97429035651,7266.02243154199,8617.04840986329,9793.69205809432,..
Europe & Central Asia (excluding high income),ECA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.76177122621912,2.5819078238094,0.276088024593605,9.28042104515386,3.07901753477167,5.03672042034297,3.9823947129598,..
Europe & Central Asia (excluding high income),ECA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,63.8781624087516,63.5055626281332,69.4233768505519,61.8557353658303,58.4415802607101,54.3001610648508,49.2132572809092,..
Europe & Central Asia (excluding high income),ECA,"Population, total",SP.POP.TOTL,246400484,248576676,250351240,251867727,250514347,248721385,250281521,..
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (current US$),NY.GDP.PCAP.CD,8911.87742979014,9058.74177112172,8478.35038656806,10014.5108823837,11421.1364427001,12129.8641155432,13337.4386956337,..
Europe & Central Asia (IDA & IBRD countries),TEC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.80424428454798,2.81601440145778,-1.45793346533827,7.59090393358488,1.95197902081507,3.82595823256764,3.80534822218803,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Population, total",SP.POP.TOTL,459946883,461933206,462842288,463104389,460942269,458602212,459734030,..
European Union,EUU,GDP per capita (current US$),NY.GDP.PCAP.CD,36054.953230113,35374.1403676934,34694.7035869195,39206.9791776084,38066.8844892624,41566.5741100785,43304.9642561331,..
European Union,EUU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.0464201274383,1.87524696216212,-5.57888055659984,6.37775013900983,3.56155233245134,0.454322708045197,1.06455789818651,..
European Union,EUU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..
European Union,EUU,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..,..,..,..,..,..,..,..
European Union,EUU,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..
European Union,EUU,"Population, total",SP.POP.TOTL,446329890,446910453,446870959,446227358,447202673,448897545,450228188,..
Faroe Islands,FRO,GDP per capita (current US$),NY.GDP.PCAP.CD,62526.4908515743,63068.2872688483,62243.1905561324,69415.1853254579,67058.2022648126,72465.3769660215,74119.6607553879,..
Faroe Islands,FRO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.76370952267429,4.53851028676189,-1.63732118017028,5.06636291600633,3.86099981669155,3.15873872329266,0.843716851362103,..
Faroe Islands,FRO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..
Faroe Islands,FRO,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..,..,..,..,..,..,..,..
Faroe Islands,FRO,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Population, total",SP.POP.TOTL,50996,51792,52565,53296,53912,54414,54681,..
Fiji,FJI,GDP per capita (current US$),NY.GDP.PCAP.CD,6085.41979485376,5842.07344577597,4620.6457238014,4536.73312110335,5414.12092119088,5926.20586394763,6425.74151715712,..
Fiji,FJI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.81235122208561,-0.581946709343867,-17.1835352599354,-4.3459619989752,17.7451269773594,9.44245856738313,3.53085896076352,..
Fiji,FJI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.08147637644542,1.79388647514555,-1.70014167847317,1.53454853751591,6.07882431529724,2.97544080604538,3.89084237884105,..
Fiji,FJI,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-8.44729845329712,-11.7772709740163,-12.1311588430209,-7.20401590434094,-15.5083711760819,-6.61225780515816,-7.78080984551747,..
Fiji,FJI,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,31.1861081802427,36.6801001723501,49.3171106565226,61.6073894456185,63.5122590233827,65.2516186494164,71.3867600808353,..
Fiji,FJI,"Population, total",SP.POP.TOTL,917180,914899,914963,916711,919422,924145,928784,..
Finland,FIN,GDP per capita (current US$),NY.GDP.PCAP.CD,49654.2497035329,48358.1807773701,48828.6846862799,53099.1351400148,50440.560224974,52834.2916752703,53149.7671934051,..
Finland,FIN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.19297759742292,1.34973845741737,-2.49103605535707,2.67634641498897,0.763041912763526,-0.939093459613758,0.416171964862073,..
Finland,FIN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.08382098409305,1.0240939296343,0.290554555653239,2.19457432340007,7.12350773301402,6.25064322154762,1.56568906231615,..
Finland,FIN,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-1.63811271947478,-0.15499529100125,0.529983303828095,0.326640931588569,-2.50692650482939,-0.92660922528218,-0.665363108803007,..
Finland,FIN,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..
Finland,FIN,"Population, total",SP.POP.TOTL,5515525,5521606,5529543,5541017,5556106,5583911,5619911,..
Fragile and conflict affected situations,FCS,GDP per capita (current US$),NY.GDP.PCAP.CD,1634.92965875473,1861.6533045303,1618.4798041022,1711.40128929758,1850.91743054769,1682.75058845476,1527.95809514037,..
Fragile and conflict affected situations,FCS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.45548612659789,0.815291636433273,-7.41318835322814,1.53090680703167,1.62071663646512,2.14545491630646,2.00694502217958,..
Fragile and conflict affected situations,FCS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,"Population, total",SP.POP.TOTL,951851595,973035228,994901090,1016906998,1036390026,1057033168,1081767572,..
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,41418.1766484844,40408.2848574751,39169.8606000707,43725.0999521245,40988.6396406579,44700.1384177544,46103.0840855884,..
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.64590872395887,2.02744646419237,-7.44064589948231,6.88233783360239,2.71676264185913,1.43921494437743,1.19046798275883,..
France,FRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.85081508315492,1.10825492288293,0.476498852725065,1.64233141038393,5.22236748369725,4.8783572650844,1.99904942291462,..
France,FRA,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-0.735670615255372,0.587362764575747,-2.00313613657686,0.244238511780543,-1.43234855251881,-1.04301703799496,0.0851279883251641,..
France,FRA,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..
France,FRA,"Population, total",SP.POP.TOTL,67158348,67382061,67601110,67842811,68184457,68372286,68551653,..
French Polynesia,PYF,GDP per capita (current US$),NY.GDP.PCAP.CD,21925.616043938,21582.5892046801,19966.4838503859,21426.3854449835,20053.9569369322,21832.2831795569,22439.8838746025,..
French Polynesia,PYF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.80687498305207,2.68946658143334,-10.5738138632489,3.36590242421546,2.9373470716322,2.77284077155413,1.12638897730247,..
